0.375,0.08483171968649147,0.14532148457919497,0.0,0.06107105293340931
0.375,0.11272475795297372,0.17171981181390486,0.043209876543209874,0.018464671263783546
0.625,0.014983863531581374,0.1840041819132253,0.037037037037037035,0.06258068575204136
0.625,0.001152604887044721,0.19628855201254575,0.043209876543209874,0.01148433897487519
0.125,9.220839096357768E-4,0.2004704652378463,0.0,0.03837035141907575
0.5,0.10926694329183956,0.23444851019341348,0.043209876543209874,0.06236854423914765
0.5,0.1000461041954818,0.2720857292211187,0.030864197530864196,0.07700446825985847
0.5,0.020977408944213922,0.2885520125457397,0.05555555555555555,0.030035414001445906
0.5,0.004610419548178884,0.2956089911134344,0.05555555555555555,0.09582333256568112
0.5,0.01751959428307976,0.30240460010454784,0.08024691358024691,0.09003412449546987
0.375,0.16712770862148454,0.31495033978044956,0.06790123456790123,0.045888632911243156
0.25,0.06708160442600276,0.32253005750130687,0.09876543209876543,0.034849507259928005
0.375,0.05901337021668972,0.3316779926816519,0.08641975308641975,0.04132227202967648
0.5,0.005532503457814661,0.3384736016727653,0.08024691358024691,0.1072797852719889
0.5,0.0013831258644536654,0.3470987976999477,0.09259259259259259,0.05435813561142313
0.5,0.02858460119870908,0.36095138525875586,0.08024691358024691,0.06326327547806002
0.5,0.046104195481788846,0.36957658128593834,0.09876543209876543,0.025063922408298082
0.5,0.004149377593360996,0.3789858860428646,0.10493827160493827,0.1306331939113483
0.625,0.01751959428307976,0.3941453214845792,0.09259259259259259,0.13920151506658596
0.625,0.09774089442139235,0.4278619968635651,0.16666666666666666,0.1313661286457202
0.625,0.18165053019824803,0.46680606377417666,0.1419753086419753,0.06755938285753714
0.5,0.08506224066390042,0.48614741244119186,0.16666666666666666,0.1670711579280178
0.5,0.049562010142923,0.4952953476215369,0.16049382716049382,0.05650993242445933
0.5,0.04080221300138313,0.5039205436487193,0.15432098765432098,0.12243400709864617
0.5,0.03895804518211157,0.4832723470987977,0.17901234567901234,0.14438570964112213
0.5,0.002305209774089442,0.46732880292733925,0.15432098765432098,0.12261364582423871
0.5,0.02581834946980175,0.4485101934134867,0.14814814814814814,0.09589747759966853
0.5,0.1710465652374366,0.4276006272869838,0.19753086419753085,0.11207054639524905
