HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,deadLockThreads,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesReceived,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize,usedSwapSpaceSize
2,0,2,29,3,0,90,27509000000,0,13070,0,23,374,339,1568,15,0.26738,2,0,18,13070,8055,7,0.08,26,2,0,8951650,10,100208000,58553000,1110400000,0
2,0,1,26,3,0,82,27508400000,0,13444,0,24,433,104,1598,15,0,2,0,21,13444,8055,7,0.11,26,1,0,8284000,10,101145000,58553000,1110730000,0
2,0,1,28,3,0,83,27507500000,0,13877,0,24,442,100,1612,15,0,2,0,20,13877,8055,7,0.31,26,1,0,8333040,10,93932000,58570400,1113620000,0
2,0,0,32,3,0,85,27506800000,0,14319,0,24,493,43,1603,15,0,2,0,20,14319,8055,7,0.15,26,0,0,8598350,10,94126400,58570400,1114540000,0
2,0,2,31,3,0,87,27505700000,0,14812,0,24,460,96,1619,14,0,2,0,20,14812,8055,7,0.36,26,2,0,8308220,10,93246000,58570400,1116360000,0
2,0,2,27,3,0,87,27504600000,0,15272,0,24,418,273,1655,14,0,2,0,20,15272,8055,7,0.22,26,2,0,8424560,10,100250000,58570400,1117560000,0
2,0,1,27,3,0,85,27503800000,0,15690,0,24,384,292,1706,14,0.260417,2,0,21,15690,8055,7,0.36,26,1,0,8747150,10,100493000,58571200,1120920000,0
2,0,2,25,2,0,81,27503300000,0,16074,0,25,346,93,1705,14,0,2,0,20,16074,8055,7,0.13,26,2,0,8111520,10,98437800,58571200,1121320000,0
2,0,0,27,3,0,76,27502800000,0,16420,0,25,443,65,1672,14,0,2,0,20,16420,8055,7,0.25,26,0,0,8309960,10,97522900,58571600,1122290000,0
2,0,2,23,3,0,81,27502100000,0,16863,0,25,428,147,1677,15,0.233645,2,0,20,16863,8055,7,0.28,26,2,0,8520190,10,68600400,58573700,1124620000,0
2,0,1,24,2,0,79,27501400000,0,17291,0,26,347,251,1696,15,0,2,0,21,17291,8055,7,0.25,26,1,0,8341430,10,67668400,58574200,1125060000,0
2,0,1,20,2,0,79,27500900000,0,17638,0,26,374,51,1626,15,0,2,0,21,17638,8055,7,0.24,26,1,0,8309880,10,73331200,58574200,1125690000,0
2,0,0,20,3,0,76,27500400000,0,18012,0,26,422,57,1581,14,0,2,0,22,18012,8055,7,0.26,26,0,0,8321980,10,68472500,58598500,1128330000,0
2,0,0,16,3,0,78,27499900000,0,18434,0,26,519,14,1571,15,0,2,0,22,18434,8055,7,0.39,26,0,0,8283190,10,65017000,58598500,1129030000,0
2,0,1,13,2,0,76,27499200000,0,18953,0,26,359,114,1601,15,0,2,0,22,18953,8055,7,0.25,26,1,0,8371860,10,69339200,58598500,1130860000,0
2,0,1,14,3,0,71,27498400000,0,19312,0,26,417,50,1588,14,0.239808,2,0,21,19312,8055,7,0.09,26,1,0,8196250,10,67670300,58599100,1131550000,0
3,0,1,18,3,0,73,27497500000,0,19728,1,26,436,26,1608,14,0,2,0,22,19729,8055,7,0.03,26,1,0,8374220,10,64702000,58599100,1132820000,0
3,0,3,20,3,0,79,27496500000,0,20164,1,26,408,41,1622,14,0,2,0,22,20165,8055,7,0.41,26,3,0,8576660,10,83901300,58599100,1134480000,0
3,0,3,17,3,0,77,27495700000,0,20572,1,26,378,93,1612,14,0,2,0,22,20573,8055,7,0.27,26,3,0,8263510,10,56063900,58599100,1135810000,0
3,0,0,21,2,0,74,27495100000,0,20950,1,26,383,80,1634,14,0,2,0,22,20951,8055,7,0.15,26,0,0,8385120,10,85111800,58599100,1136310000,0
3,0,0,20,2,0,81,27494600000,0,21333,1,26,356,113,1643,15,0,2,0,22,21334,8055,7,0.16,26,0,0,8887830,10,85139600,58599100,1138040000,0
3,0,1,18,3,0,78,27493700000,0,21689,1,26,323,135,1704,15,0,2,0,22,21690,8055,7,0.11,26,1,0,8038870,10,68506400,58602200,1138750000,0
3,0,1,22,2,0,77,27493200000,0,22012,1,26,397,167,1692,15,0,2,0,22,22013,8055,7,0.04,26,1,0,8390370,10,64226900,58611600,1139350000,0
3,0,2,26,2,0,82,27492700000,0,22409,1,26,347,106,1668,15,0,2,0,23,22410,8055,7,0.06,26,2,0,8663620,10,78853800,58618300,1140280000,0
3,0,4,28,3,0,86,27491700000,0,22756,1,26,369,98,1684,15,0,2,0,22,22757,8055,7,0.06,26,4,0,7987530,10,66906200,58618300,1141650000,0
3,0,3,25,3,0,85,27491000000,0,23125,1,26,400,172,1716,15,0,2,0,22,23126,8055,7,0.02,26,3,0,8424540,10,63774400,58618300,1142660000,0
3,0,0,21,3,0,82,27490300000,0,23525,1,26,371,368,1733,15,0.539084,2,0,22,23526,8055,7,0.05,26,0,0,8746650,10,65855000,58618300,1143680000,0
3,0,0,21,2,0,83,27489800000,0,23896,1,28,391,101,1712,16,0,2,0,24,23897,8055,7,0.05,26,0,0,8429740,10,72127900,58618300,1144130000,0
3,0,0,23,3,0,79,27489400000,0,24287,1,28,464,18,1698,16,0,2,0,24,24288,8055,7,0.33,26,0,0,8255870,10,76836200,58620800,1144520000,0
3,0,3,23,3,0,83,27488800000,0,24751,1,28,470,79,1677,16,0,2,0,24,24752,8055,7,0.32,26,3,0,8424130,10,64184500,58620800,1145350000,0
3,0,3,23,3,0,83,27488100000,0,25221,1,28,388,273,1629,16,0.257732,2,0,24,25222,8055,7,0.3,26,3,0,8444860,10,82133600,58696400,1146000000,0
3,0,2,21,2,0,86,27487700000,0,25609,1,29,350,421,1604,16,0.857143,2,0,25,25610,8055,7,0.11,26,2,0,8785730,10,87007000,58696400,1146900000,0
3,0,0,25,2,0,86,27487000000,0,25959,1,32,342,384,1603,16,0.877193,2,0,28,25960,8055,7,0.24,26,0,0,8552200,10,72957400,58705100,1150430000,0
3,0,6,28,2,0,87,27486200000,0,26301,1,35,351,150,1606,16,0,2,0,31,26302,8055,7,0.09,26,6,0,8250590,10,78758000,58705200,1151640000,0
3,0,5,30,3,0,88,27485300000,0,26652,1,35,439,132,1605,16,0,2,0,31,26653,8055,7,0.09,26,5,0,8429280,10,64779300,58705200,1152690000,0
3,0,4,28,3,0,90,27484500000,0,27091,1,35,466,224,1585,15,0,2,0,31,27092,8055,7,0.16,26,4,0,8557590,10,65018000,58705200,1153680000,0
3,0,1,30,3,0,85,27483900000,0,27557,1,35,436,155,1540,15,0,2,0,31,27558,8055,7,0.28,26,1,0,8417660,10,85685400,58707200,1154150000,0
3,0,4,31,3,0,91,27483100000,0,27993,1,35,440,157,1519,15,0,2,0,31,27994,8055,7,0.25,26,4,0,8387710,10,75192600,58707200,1155510000,0
3,0,2,27,3,0,89,27482200000,0,28433,1,35,435,247,1553,15,0.229885,2,0,31,28434,8055,7,0.16,26,2,0,8624910,10,95073400,58707200,1156550000,0
3,0,3,31,3,0,91,27481600000,0,28868,1,36,448,217,1563,15,0.223214,2,0,32,28869,8055,7,0.06,26,3,0,8507800,10,91853700,58707200,1157380000,0
3,0,4,33,3,0,92,27480800000,0,29316,1,37,476,112,1553,15,0.210084,2,0,33,29317,8055,7,0.23,26,4,0,8443820,10,68154000,58707200,1158230000,0
3,0,3,32,3,0,91,27479800000,0,29792,1,38,389,342,1583,14,0,2,0,34,29793,8055,7,0.08,26,3,0,8502880,10,79544600,58708800,1160270000,0
3,0,4,29,3,0,87,27479100000,0,30181,1,38,385,310,1617,15,0.25974,2,0,35,30182,8055,7,0.37,26,4,0,8555050,10,76931400,58708800,1161160000,0
3,0,0,26,2,0,83,27478400000,0,30566,1,39,388,411,1642,15,0.257732,2,0,37,30567,8055,7,0.44,26,0,0,8851360,10,86607500,58709400,1162450000,0
3,0,0,30,3,0,84,27477600000,0,30954,1,40,411,191,1666,15,0,2,0,37,30955,8055,7,0.27,26,0,0,8410130,10,94746900,58712000,1163500000,0
3,0,4,26,2,0,86,27477000000,0,31365,1,40,379,123,1621,15,0.263852,2,0,36,31366,8055,7,0.3,26,4,0,8366820,10,74452400,58712000,1164910000,0
3,0,0,36,3,0,83,27476300000,0,31744,1,41,383,157,1625,15,0,2,0,37,31745,8055,7,0.23,26,0,0,8410100,10,72175500,58712000,1165510000,0
3,0,3,46,3,0,93,27475400000,0,32127,1,41,415,122,1594,14,0,2,0,37,32128,8057,7,0.19,27,3,0,9170840,11,89426900,58726200,1167460000,0
3,0,6,56,4,0,97,27474200000,0,32542,1,41,371,305,1608,14,0.539084,2,0,37,32543,8057,7,0.07,30,6,0,8674300,11,85380100,58825700,1171550000,0
3,0,3,56,4,0,107,27472700000,0,32913,1,43,373,547,1676,13,0,2,0,39,32914,8057,7,0.1,30,3,0,9441640,11,93253000,58845700,1172190000,0
3,0,2,66,3,0,113,27471300000,0,33286,1,43,347,642,1742,13,0.288184,2,0,39,33287,8057,7,0.15,30,2,0,9391830,11,90493000,58854400,1175550000,0
3,0,4,76,4,0,115,27470000000,0,33633,1,44,398,274,1777,13,0,2,0,39,33634,8057,7,0.05,30,4,0,9099820,11,77130600,58912400,1175800000,0
3,0,3,86,3,0,117,27468900000,0,34031,1,44,438,299,1754,13,0.456621,2,0,39,34032,8057,7,0.02,30,3,0,9225940,11,92133800,58917400,1177260000,0
3,0,4,96,3,0,108,27467800000,0,34469,1,46,429,345,1815,13,0,2,0,41,34470,8057,7,0.01,30,4,0,8537550,11,84499700,58924000,1179490000,0
3,0,5,106,3,0,113,27466600000,0,34898,1,46,423,337,1855,13,0.236407,2,0,41,34899,8057,7,0,30,5,0,10033300,11,88272600,58926300,1182020000,0
3,0,2,116,3,0,118,27465300000,0,35321,1,47,443,842,1857,13,1.3544,2,0,43,35322,8057,7,0,30,4,0,10141100,11,97848800,58928400,1184150000,0
3,0,0,126,3,0,115,27464200000,0,35764,1,53,434,434,1866,13,0,2,0,48,35765,8057,7,0.14,30,0,0,9870440,11,111287000,58935700,1185080000,0
3,0,1,136,4,0,119,27463100000,0,36198,1,53,460,115,1882,13,0,2,0,48,36199,8057,7,0.16,30,1,0,9439840,11,84495200,58995900,1185710000,0
3,0,0,146,4,0,121,27461700000,0,36658,1,53,503,634,1936,13,0.596421,2,0,48,36659,8057,7,0.36,32,2,0,10394000,11,102083000,59124500,1189850000,0
3,0,2,156,4,0,125,27460600000,0,37161,1,56,489,384,1979,14,0.408998,2,0,51,37162,8057,7,0.31,32,3,0,10362800,11,86168700,59125000,1193780000,0
3,0,4,166,4,0,121,27459400000,0,37650,1,58,499,678,1991,14,0.601202,2,0,53,37651,8057,7,0.11,32,4,0,10255800,11,68925900,59016500,1195790000,0
3,0,5,176,4,0,162,27458300000,0,38149,1,61,441,580,2020,14,1.36054,2,0,55,38150,8061,7,0.27,32,7,0,10709600,11,84390200,59129200,1197060000,0
3,0,8,186,4,0,162,27457000000,0,38590,1,67,448,945,2057,14,3.125,2,0,63,38591,8063,7,0.58,32,8,0,11595300,11,63524400,59161300,1198510000,0
3,0,9,196,7,0,126,27455800000,0,39038,1,82,462,1196,2070,14,3.8961,2,0,75,39039,8063,8,0.28,34,9,0,12189300,11,81427900,59342600,1203460000,0
3,0,0,206,3,0,124,27454900000,0,39500,1,99,414,823,2073,14,2.17391,2,0,94,39501,8063,7,0.25,34,1,0,11020200,11,64318700,59353400,1202960000,0
3,0,3,216,3,0,141,27453800000,0,39914,1,108,375,523,2082,14,0.266667,2,0,102,39915,8069,7,0.2,43,3,0,10391900,24,84783300,59380600,1209380000,0
3,0,3,226,3,0,181,27452600000,0,40289,1,109,447,455,2098,14,0.894855,2,0,104,40290,8070,7,0.19,45,3,0,11373500,21,92572100,59401900,1213280000,0
3,0,5,236,3,0,136,27451500000,0,40736,1,113,446,572,2124,14,1.79372,2,0,108,40737,8070,7,0.07,45,5,0,11376400,21,74954300,59401900,1214290000,0
3,0,2,246,3,0,151,27450200000,0,41182,1,121,420,768,2134,14,1.42857,2,0,114,41183,8070,7,0.24,46,3,0,11113500,21,84205700,59401900,1218330000,0
3,0,4,256,3,0,128,27449200000,0,41602,1,127,411,255,2153,14,0.486618,2,0,121,41603,8071,7,0.29,48,4,0,9196460,21,98047200,59418200,1219190000,0
3,0,0,266,2,0,98,27448100000,0,42013,1,129,324,731,2180,15,0.617284,2,0,124,42014,8071,7,0.1,48,0,0,8891800,21,87266300,59418700,1218450000,0
3,0,6,276,3,0,175,27446500000,0,42337,1,131,369,151,2229,15,0,2,0,125,42338,8071,8,0.04,49,6,0,10037900,24,85252400,59441100,1224720000,0
3,0,2,286,3,0,141,27445300000,0,42706,1,131,474,553,2240,14,0.843882,2,0,125,42707,8071,7,0.08,49,3,0,11173000,21,98605100,59442900,1228850000,0
3,0,5,296,4,0,189,27443800000,0,43180,1,135,519,625,2264,14,1.15607,2,0,129,43181,8071,7,0.2,50,6,0,12666000,33,96640600,59446900,1233650000,0
3,0,2,306,4,0,149,27442700000,0,43699,1,141,492,369,2272,14,0.406504,2,0,137,43700,8070,7,0.19,50,2,0,11106500,21,99203400,59442000,1241340000,0
3,0,2,316,3,0,148,27441600000,0,44191,1,143,504,484,2281,15,1.38889,2,0,140,44192,8070,7,0.07,50,2,0,11482800,21,103422000,59478500,1242610000,0
3,0,1,326,3,0,111,27440600000,0,44695,1,150,385,677,2294,15,1.03896,2,0,145,44696,8070,7,0.03,50,1,0,9513680,21,86309700,59490400,1243120000,0
3,0,1,336,3,0,116,27439600000,0,45080,1,154,370,724,2268,15,0.810811,2,0,150,45081,8070,7,0.01,52,1,0,8705050,21,72139200,59496000,1246740000,0
3,0,0,346,2,0,118,27438900000,0,45450,1,157,230,240,2268,16,0.434783,2,0,152,45451,8070,7,0.39,52,0,0,6240570,21,78851300,59516800,1246790000,0
3,0,0,356,1,0,106,27438200000,0,45680,1,158,211,112,2226,16,0,2,0,150,45681,8070,7,0.14,52,0,0,5443850,21,82989100,59521200,1247870000,0
3,0,1,366,3,0,135,27437000000,0,45891,1,158,303,339,2200,16,0,2,0,152,45892,8070,7,0.05,55,1,0,8155020,27,75247600,59534700,1252970000,0
3,0,0,376,2,0,143,27434500000,0,46608,1,159,172,1284,2204,15,0.581395,2,0,155,46609,8070,7,0.02,55,0,0,5938830,21,80350600,59557900,1253810000,0
3,0,0,386,2,0,143,27434500000,0,46608,1,159,172,1284,2204,15,0.581395,2,0,155,46609,8070,7,0.02,55,0,0,5938830,21,80350600,59557900,1253810000,0
3,0,0,396,1,0,167,27433800000,0,46780,1,160,124,62,2181,15,0,2,0,156,46781,8070,7,0.01,55,0,0,3838120,23,105509000,59558400,1254910000,0
3,0,0,406,1,0,107,27433000000,0,46904,1,160,174,330,2150,15,0,2,0,156,46905,8070,7,0.1,55,0,0,4647470,21,103210000,59560100,1256800000,0
3,0,0,416,3,0,146,27431400000,0,47078,1,160,292,300,2203,15,0.342466,2,0,156,47079,8070,7,0.04,61,0,0,8700420,21,111785000,59567000,1259650000,0
3,0,0,426,2,0,168,27430300000,0,47370,1,161,228,120,2222,15,0,2,0,156,47371,8070,7,0.01,61,0,0,6458800,22,94247300,59570400,1261600000,0
3,0,2,436,2,0,177,27429000000,0,47598,1,161,261,135,2257,14,0,2,0,157,47599,8070,7,2.8,62,2,0,7187300,36,111824000,59577100,1262610000,0
3,0,5,446,4,0,225,27427100000,0,47859,1,161,372,318,2352,14,0,2,0,157,47860,8070,7,1.2,66,5,0,10153100,37,110374000,59596700,1275810000,0
3,0,0,456,3,0,144,27425500000,0,48231,1,161,279,799,2404,14,0,2,0,154,48232,8070,7,0.6,66,0,0,8452450,25,119869000,59622100,1274700000,0
3,0,6,466,5,0,224,27423000000,0,48510,1,161,458,303,2538,13,0,2,0,153,48511,8071,7,1.37,66,6,0,12609800,21,93853100,59643900,1292000000,0
3,0,0,476,2,0,121,27421700000,0,48968,1,161,242,926,2551,13,0.413223,2,0,153,48969,8071,7,0.64,66,0,0,7410190,21,87709400,59644100,1294000000,0
3,0,2,486,4,0,229,27419800000,0,49210,1,162,320,391,2619,13,0,2,0,155,49211,8073,7,0.23,67,2,0,9447460,37,129513000,59682000,1301850000,0
3,0,2,496,3,0,127,27418300000,0,49530,1,162,276,1058,2671,13,0,2,0,156,49531,8073,7,0.09,67,2,0,7979350,21,116674000,59682200,1305050000,0
3,0,0,506,3,0,200,27416800000,0,49806,1,162,326,323,2726,13,0,2,0,156,49807,8073,7,0.03,68,0,0,9152160,36,117845000,59699700,1310520000,0
3,0,2,516,4,0,170,27414800000,0,50132,1,162,390,493,2809,13,0.25641,2,0,156,50133,8073,7,1.83,74,2,0,10604900,21,110056000,59724500,1310560000,0
3,0,1,526,2,0,149,27413700000,0,50522,1,163,190,612,2829,13,0.526316,2,0,156,50523,8073,7,1.62,75,2,0,5692780,21,132861000,59725600,1312280000,0
3,0,3,536,3,0,177,27411900000,0,50712,1,164,317,392,2867,13,0,2,0,159,50713,8073,7,2.09,75,3,0,9500180,21,107455000,59733100,1316200000,0
3,0,3,546,3,0,179,27410300000,0,51029,1,164,328,410,2917,13,0.304878,3,0,159,51030,8073,7,0.77,75,3,0,9372070,21,156787000,59736100,1322820000,0
3,0,0,556,2,0,135,27409700000,0,51357,1,165,301,276,2930,13,0,3,0,160,51358,8073,8,0.28,76,0,0,6461110,21,152854000,59747700,1322020000,0
3,0,2,566,5,0,293,27407500000,0,51658,1,165,553,166,3020,13,0,3,0,160,51659,8073,7,0.48,77,2,0,13658700,45,155004000,59759300,1344400000,0
3,0,0,576,2,0,148,27406400000,0,52211,1,165,216,647,2989,13,0,3,0,160,52212,8073,7,0.23,77,0,0,6393690,21,152276000,59759300,1340760000,0
3,0,1,586,2,0,150,27405500000,0,52427,1,165,245,178,2963,13,0.408163,3,0,159,52428,8073,7,0.08,77,1,0,6314790,21,139152000,59760800,1345500000,0
3,0,0,596,2,0,130,27403400000,0,52905,1,166,271,179,2909,14,0.738007,3,0,160,52906,8073,7,0.01,77,0,0,7050020,21,165790000,59826200,1353490000,0
3,0,0,600,2,0,130,27403400000,0,52905,1,166,271,179,2909,14,0.738007,3,0,160,52906,8073,7,0.01,77,0,0,7050020,21,165790000,59826200,1353490000,0
3,0,0,600,2,0,202,27402200000,0,53174,3,166,259,267,2922,14,0,3,0,162,53177,8073,7,0,77,0,0,7316400,41,154601000,59829300,1356170000,0
3,0,1,600,3,0,180,27400900000,0,53433,3,166,350,203,2978,14,0,3,0,161,53436,8073,7,0.58,77,1,0,8704300,32,136069000,59829300,1363350000,0
3,0,0,600,2,0,171,27400100000,0,53783,3,166,249,217,2997,14,0.803213,3,0,162,53786,8073,7,0.21,77,0,0,5988140,24,111642000,59829300,1369060000,0
3,0,0,600,2,0,126,27399400000,0,54031,4,167,252,162,3013,15,0,3,0,163,54035,8073,7,0.08,77,0,0,5860350,21,123303000,59832600,1371770000,0
3,0,0,600,2,0,144,27398800000,0,54283,4,167,317,149,3042,15,0,3,0,164,54287,8073,7,0.06,77,0,0,6674440,21,155024000,59834100,1373800000,0
3,0,0,600,2,0,164,27398200000,0,54600,4,167,289,119,3052,16,0,3,0,164,54604,8073,7,0.06,77,0,0,6177090,36,157536000,59834100,1375410000,0
3,0,0,600,1,0,133,27397900000,0,54889,4,167,147,119,2982,16,0,3,0,164,54893,8073,7,0.02,77,0,0,3301080,21,143712000,59834500,1375530000,0
3,0,0,600,1,0,147,27397300000,0,55036,4,167,270,88,2934,16,0,3,0,165,55040,8073,7,0.01,77,0,0,5729820,23,135191000,59834500,1376370000,0
3,0,0,600,3,0,220,27396200000,0,55306,4,167,406,267,2961,17,0.246305,3,0,163,55310,8073,7,0.07,77,0,0,9169810,57,118273000,59896700,1381040000,0
3,0,0,600,2,0,138,27395300000,0,55712,4,168,218,121,2957,17,0,3,0,163,55716,8073,7,0.03,77,0,0,5552030,21,136856000,59898100,1379760000,0
3,0,2,600,2,0,183,27394500000,0,55930,4,168,260,70,2897,18,0,3,0,163,55934,8073,7,0.09,77,2,0,6248570,32,163982000,59902600,1381970000,0
3,0,0,600,2,0,229,27393400000,0,56190,4,168,368,421,2865,18,0.543478,3,0,163,56194,8073,7,0.03,79,0,0,8647830,58,134280000,59907000,1387330000,0
3,0,0,600,2,0,108,27393100000,0,56558,4,170,189,177,2789,18,0,3,0,166,56562,8073,7,0.01,79,0,0,3783260,22,171277000,59961100,1385350000,0
3,0,0,600,1,0,165,27392700000,0,56747,4,170,249,114,2713,18,0,3,0,166,56751,8073,7,1.16,79,0,0,5207590,21,180730000,59966400,1385320000,0
3,0,1,600,2,0,245,27392200000,0,56996,4,170,431,122,2577,18,0,3,0,168,57000,8073,7,0.59,79,1,0,8121140,44,144325000,59968900,1387360000,0
3,2,5,600,1,0,216,27392000000,0,57427,4,170,271,184,2445,19,0.369004,3,0,168,57431,8073,7,1.15,79,5,0,4688250,42,149468000,59977300,1386160000,0
3,0,0,600,1,0,195,27391600000,0,57698,4,171,276,93,2283,19,0,2,0,168,57702,8073,7,0.49,79,0,0,5870610,39,175176000,59977300,1387180000,0
3,0,1,600,2,0,236,27391200000,0,57974,4,171,393,92,2216,19,0,2,0,169,57978,8073,7,0.63,80,1,0,7160680,47,150506000,59960800,1390000000,0
3,0,0,600,2,0,244,27390500000,0,58767,4,173,421,165,1960,19,0,2,0,171,58771,8073,7,1.88,82,0,0,7781740,48,154102000,59986200,1395270000,0
3,0,0,600,2,0,244,27390500000,0,58767,4,173,421,165,1960,19,0,2,0,171,58771,8073,7,1.88,82,0,0,7781740,48,154102000,59986200,1395270000,0
3,0,0,600,2,0,258,27390100000,0,59188,4,173,349,151,1816,19,0,2,0,171,59192,8074,7,0.69,83,0,0,6335020,65,172371000,60014900,1401300000,0
3,0,0,600,2,0,218,27389800000,0,59537,4,173,425,123,1746,20,0,2,0,171,59541,8074,7,3.92,84,0,0,7454130,47,197554000,60042400,1403650000,0
3,1,18,600,1,0,198,27389500000,0,59962,4,173,219,195,1641,20,0,2,0,171,59966,8074,7,1.44,84,19,0,3800900,55,189987000,60047100,1403640000,0
3,0,0,600,0,0,127,27389400000,0,60181,4,173,109,62,1531,20,0,2,0,171,60185,8074,7,0.53,84,0,0,2310010,21,161629000,60054300,1405240000,0
3,0,1,600,2,0,301,27389000000,0,60290,4,173,452,166,1416,20,0,2,0,171,60294,8075,7,0.51,84,1,0,8321810,59,214663000,60064500,1411870000,0
3,0,0,600,2,0,172,27388700000,0,60742,4,173,269,237,1321,20,0.743494,2,0,171,60746,8075,7,0.23,84,0,0,5171310,27,115187000,60072300,1418040000,0
3,0,0,600,1,0,182,27388500000,0,61011,4,175,231,74,1209,20,0,2,0,174,61015,8075,7,0.08,84,0,0,4254740,46,167650000,60092100,1419670000,0
3,0,0,600,1,0,209,27388000000,0,61461,4,175,263,107,1081,21,0,2,0,174,61465,8075,7,0.16,84,0,0,4852180,43,138195000,60102500,1431420000,0
3,0,0,600,1,0,209,27388000000,0,61461,4,175,263,107,1081,21,0,2,0,174,61465,8075,7,0.16,84,0,0,4852180,43,138195000,60102500,1431420000,0
3,0,1,600,1,0,174,27387800000,0,61724,4,175,225,63,1020,21,0,2,0,175,61728,8075,7,2.38,84,1,0,3892690,27,188421000,60112900,1431350000,0
3,0,0,600,1,0,147,27387300000,0,62083,4,175,300,57,891,22,0,2,0,172,62087,8075,7,0.32,84,0,0,5358410,21,142446000,60121900,1432030000,0
3,0,0,600,1,0,147,27387300000,0,62083,4,175,300,57,891,22,0,2,0,172,62087,8075,7,0.32,84,0,0,5358410,21,142446000,60121900,1432030000,0
3,0,0,600,1,0,146,27387100000,0,62383,4,175,234,165,797,22,0,2,0,172,62387,8079,7,0.12,86,0,0,3923610,21,135571000,60146100,1435130000,0
3,0,0,600,0,0,94,27386900000,0,62617,4,175,159,70,739,22,0,2,0,172,62621,8079,7,0.18,86,0,0,2847960,21,173903000,60153000,1434960000,0
3,0,0,600,1,0,164,27386800000,0,62776,4,175,173,114,676,22,0,2,0,172,62780,8079,7,1.04,75,0,0,2916740,21,146331000,60183100,1436020000,0
3,0,0,600,1,0,190,27386500000,0,62949,4,175,267,153,614,22,0,2,0,172,62953,8079,7,0.38,77,0,0,4678450,21,139513000,60214200,1436880000,0
3,0,0,600,1,0,118,27386200000,0,63216,4,175,279,103,583,22,0,2,0,172,63220,8079,7,1.54,77,0,0,4895470,21,145174000,60224400,1438020000,0
3,0,1,600,2,0,284,27385700000,0,63495,4,175,517,169,567,22,0.193424,2,0,172,63499,8079,7,0.56,82,2,0,8600100,61,191470000,60259400,1443450000,0
3,0,1,600,1,0,246,27385500000,0,64012,4,176,314,223,512,21,0.318471,2,0,174,64016,8079,7,5.09,88,1,0,5609560,61,196415000,60267100,1442670000,0
3,0,5,600,1,0,280,27384800000,0,64652,4,177,337,343,420,21,0,2,0,176,64656,8079,7,0.7,94,5,0,6316970,72,200701000,60286900,1446940000,0
3,0,5,600,1,0,280,27384800000,0,64652,4,177,337,343,420,21,0,2,0,176,64656,8079,7,0.7,94,5,0,6316970,72,200701000,60286900,1446940000,0
3,0,0,600,1,0,167,27384400000,0,64989,4,177,380,240,390,20,0.263158,2,0,173,64993,8079,7,0.68,94,0,0,7503520,36,213733000,60287100,1445940000,0
3,0,0,600,2,0,103,27384100000,0,65369,4,178,364,80,347,17,0,2,0,176,65373,8079,7,0.25,94,0,0,6286630,21,165649000,60306400,1445540000,0
3,0,0,600,1,0,226,27383700000,0,65733,4,178,360,105,350,16,0,2,0,175,65737,8079,7,0.09,94,0,0,5096050,38,196309000,60303800,1447330000,0
3,0,0,600,1,0,120,27383400000,0,66093,4,178,238,131,317,14,0,2,0,176,66097,8079,7,0.08,94,0,0,5492050,22,207373000,60304500,1447290000,0
3,0,0,600,2,0,200,27383000000,0,66331,4,178,379,132,319,13,0,2,0,176,66335,8079,7,0.24,94,0,0,6691350,61,166822000,60455700,1451210000,0
3,0,0,600,1,0,162,27382700000,0,66710,4,178,341,68,332,13,0,2,0,174,66714,8079,7,0.15,94,0,0,5657810,30,182128000,60458600,1454580000,0
3,0,0,600,1,0,137,27382500000,0,67051,4,178,281,74,327,12,0,2,0,174,67055,8079,7,0.05,94,0,0,4750660,21,176581000,60463100,1454880000,0
3,0,1,600,2,0,233,27382100000,0,67332,4,178,396,92,330,11,0,2,0,174,67336,8079,7,1.83,94,1,0,6513720,45,211094000,60465800,1458540000,0
3,0,0,600,1,0,152,27381800000,0,67728,4,178,259,72,331,11,0,2,0,174,67732,8079,7,0.74,94,0,0,4458310,34,207249000,60472700,1460670000,0
3,0,0,600,1,0,103,27381500000,0,67987,4,178,276,142,342,11,0,2,0,174,67991,8079,7,0.39,94,0,0,4614580,21,222496000,60469700,1465460000,0
3,0,0,600,1,0,178,27381300000,0,68263,4,178,188,143,346,11,0,2,0,174,68267,8079,7,0.14,94,0,0,2947210,21,206296000,60469700,1469780000,0
3,0,0,600,1,0,153,27381100000,0,68451,4,178,275,130,360,11,0,2,0,174,68455,8079,7,0.05,94,0,0,4479660,21,217332000,60480000,1472390000,0
3,0,0,600,1,0,158,27380900000,0,68726,4,178,155,148,360,12,0,2,0,174,68730,8079,7,0.61,94,0,0,2827140,43,185599000,60481300,1477010000,0
3,0,0,600,0,0,109,27380800000,0,68881,4,178,96,88,360,12,0,2,0,173,68885,8079,7,0.22,90,0,0,1624680,21,214196000,60483400,1476270000,0
3,0,0,600,0,0,113,27380800000,0,68977,4,178,68,23,358,13,0,2,0,174,68981,8079,7,0.08,71,0,0,1169500,21,239892000,60483400,1473780000,0
