HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
3,0,5,3,63,24285700000,0,21589,8,4250,355,18,837,12,0,3,3967,21597,8268,7,0.09,28,0,5839460,5,78117000,58524600,1425230000
3,0,3,2,62,24285400000,0,21944,8,4250,167,21,863,13,0,3,3967,21952,8268,7,0.03,28,0,5978190,5,64232900,58594200,1425680000
3,0,3,2,63,24284900000,0,22111,8,4250,263,18,881,13,0,3,3962,22119,8268,8,0.06,28,0,4940090,5,87680000,58692700,1426450000
3,0,1,2,63,24284800000,0,22374,8,4250,166,22,836,13,0,3,3968,22382,8268,7,0.14,28,0,3274150,5,95431500,58768800,1426790000
3,0,3,2,62,24284500000,0,22540,8,4250,146,20,848,14,0,3,3960,22548,8268,7,0.1,28,0,3682720,5,80917100,58796700,1427140000
3,0,0,1,62,24284300000,0,22686,8,4250,77,24,859,14,0,3,3939,22694,8268,7,0.04,28,0,1671430,5,78852000,58807800,1427310000
3,0,3,1,61,24284000000,0,22763,8,4250,137,19,862,14,0,3,3945,22771,8268,7,0.01,28,0,2691090,5,77798400,58826700,1427710000
3,0,0,1,62,24283700000,0,22900,8,4250,26,96,886,15,0,3,3956,22908,8268,7,0.01,28,0,1003070,5,84520700,58867000,1428000000
3,0,4,1,61,24283300000,0,22926,8,4250,130,32,860,15,0,3,3952,22934,8268,7,0.12,28,0,2828940,5,64203200,58888300,1428500000
3,0,2,1,66,24283000000,0,23056,8,4250,27,290,885,15,0,3,3955,23064,8268,7,0.04,28,0,1139150,7,78279000,58889600,1428710000
3,0,4,2,65,24282500000,0,23083,8,4250,194,42,893,15,0,3,3951,23091,8268,7,0.16,28,0,4162950,7,67724200,58904200,1429300000
3,0,0,2,66,24282200000,0,23277,8,4250,131,20,908,16,0,3,3957,23285,8268,7,0.06,28,0,2387860,7,77646400,58913300,1429680000
3,0,2,2,61,24281800000,0,23408,8,4250,161,39,909,16,0,3,3961,23416,8268,7,0.02,28,0,5120350,5,85937000,58918000,1430270000
3,0,1,0,63,24281700000,0,23569,8,4250,19,25,920,17,0,3,3967,23577,8268,7,0.01,28,0,692497,5,70375100,58937800,1430370000
3,0,1,1,61,24281400000,0,23588,8,4250,103,18,882,17,0,3,3961,23596,8268,7,0,28,0,2149740,5,96270800,58938300,1430720000
3,0,5,0,61,24281300000,0,23691,8,4250,57,15,882,17,0,3,3964,23699,8268,7,0,28,0,1536850,5,79896300,58944100,1430780000
3,1,5,1,66,24281000000,0,23748,8,4250,84,29,867,17,0,3,3965,23756,8268,7,0,28,1,2394960,6,72523200,58948700,1431220000
3,0,8,2,67,24280300000,0,23832,8,4250,273,38,856,17,0,3,3973,23840,8268,7,0,28,0,5411710,6,75860500,58973300,1431830000
3,0,7,2,66,24279800000,0,24105,8,4250,294,28,881,17,0,3,3961,24113,8268,7,0.41,28,0,5029550,6,64009700,59004900,1432470000
3,0,10,3,65,24279200000,0,24399,8,4250,240,248,899,16,0,3,3968,24407,8268,7,0.21,28,0,8521190,5,97792400,59035400,1433220000
3,0,6,3,66,24278600000,0,24639,8,4250,391,21,888,16,0,3,3948,24647,8268,7,0.08,28,0,6996190,5,98939800,59056200,1433920000
3,0,8,3,63,24278100000,0,25030,8,4250,316,176,878,15,0,3,3952,25038,8268,7,0.2,28,0,8042310,5,70433600,59096600,1434740000
3,1,10,3,65,24277600000,0,25346,8,4250,344,19,882,15,0,3,3953,25354,8268,7,0.34,28,1,6894240,5,78715000,59135200,1435320000
3,2,10,4,68,24276900000,0,25690,8,4250,346,88,847,14,0,3,3966,25698,8268,7,0.3,28,1,8494020,5,97525300,59257800,1436290000
3,0,13,4,64,24276400000,0,26036,8,4250,416,56,867,14,0,3,3952,26044,8268,7,0.25,28,0,8272010,5,98894200,59350900,1436980000
3,3,16,5,70,24275600000,0,26452,8,4250,444,90,895,14,0,3,3957,26460,8268,7,0.22,28,3,8386690,5,71738200,59435800,1440260000
3,3,12,5,72,24274300000,0,26896,8,4250,321,265,987,13,0,3,3958,26904,8268,7,0.19,28,3,8233510,5,82059300,59557700,1441760000
3,0,12,4,65,24273600000,0,27217,8,4250,396,297,994,12,0.252525,3,3948,27225,8268,7,0.27,28,0,8481810,5,90827500,59633900,1442550000
4,0,8,4,67,24273000000,0,27613,8,4251,453,57,1020,13,0,3,3973,27621,8270,7,0.18,28,0,8316760,5,76744500,59699100,1445520000
4,0,10,4,66,24272400000,0,28066,8,4251,354,233,987,12,0.282486,3,3951,28074,8270,7,0.11,28,1,8246980,5,82798900,59714600,1446210000
4,1,10,3,68,24271900000,0,28420,8,4252,299,62,993,12,0,3,3962,28428,8270,7,0.08,28,1,8491510,5,81773300,59768500,1447010000
4,0,13,3,65,24271400000,0,28719,8,4252,426,27,1020,12,0,3,3969,28727,8270,7,0.16,28,0,8205300,5,93318800,59738300,1447600000
4,0,10,4,70,24270500000,0,29145,8,4252,465,46,1034,11,0,3,3959,29153,8270,7,0.13,28,0,8463350,5,107417000,59751800,1450820000
4,2,6,4,104,24269700000,0,29610,8,4252,407,105,1090,12,0,3,3956,29618,8271,7,0.12,28,2,8214890,5,81174400,59791800,1451930000
4,0,9,4,61,24269000000,0,30017,8,4252,401,48,1121,12,0,3,3955,30025,8271,7,0.52,28,0,7790490,5,83512200,59843000,1454620000
4,1,5,3,65,24268400000,0,30418,8,4252,285,96,1156,12,0,3,3947,30426,8271,8,0.4,28,1,7073650,5,93343700,59863400,1455530000
4,0,4,3,63,24267700000,0,30703,8,4252,335,91,1171,12,0,3,3941,30711,8271,7,0.3,28,0,7662070,5,83499800,59890100,1456150000
4,0,5,2,64,24267500000,0,31038,8,4252,275,14,1177,13,0,3,3951,31046,8271,7,0.19,28,0,4461930,5,105995000,59892200,1456420000
4,0,5,2,65,24267200000,0,31313,8,4252,202,54,1159,13,0,3,3937,31321,8271,7,0.07,28,0,6486220,5,76234300,59901700,1456820000
4,0,6,3,63,24266700000,0,31515,8,4252,287,16,1186,14,0,3,3938,31523,8272,7,0.11,28,0,5014210,5,106608000,59901600,1457510000
